company_name,bus_rating,seat_type,departure_time,pickup_point,arrival_date,arrival_time,dropoff_point,duration,price_original,price_discounted,percent_discount,departure_date,start_point,destination,An toàn,Thông tin chính xác,Thông tin đầy đủ,Thái độ nhân viên,Tiện nghi & thoải mái,Chất lượng dịch vụ,Đúng giờ
Anh Quốc Limousine,4.8 (3582),Limousine 9 chỗ,13:31,• Văn phòng Quận 1,,15:26,• Văn phòng Bà Rịa,1h55m,180.000đ,Từ 170.000đ,-6%,"CN, 23/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.9,4.8,4.9,4.9,4.8,4.8,4.9
Vie Limousine,4.6 (4809),Limousine 9 chỗ,10:00,• Văn phòng Quận 1,,12:00,• Văn phòng Vũng Tàu,2h,Từ 190.000đ,,,"CN, 23/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.7,4.7,4.8,4.7,4.7,4.7,4.8
Vie Limousine,4.6 (4809),Limousine 9 chỗ,07:30,• Văn phòng Quận 1,,09:30,• Văn phòng Vũng Tàu,2h,Từ 190.000đ,,,"CN, 23/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.7,4.7,4.8,4.7,4.7,4.7,4.8
Anh Quốc Limousine,4.8 (3582),Limousine 9 chỗ,17:31,• Văn phòng Quận 1,,19:46,• Văn phòng Vũng Tàu,2h15m,180.000đ,Từ 170.000đ,-6%,"CN, 23/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.9,4.8,4.9,4.9,4.8,4.8,4.9
Anh Quốc Limousine,4.8 (3582),Limousine 9 chỗ,11:10,• Văn phòng Nguyễn Văn Trỗi,,13:30,• Văn phòng Vũng Tàu,2h20m,Từ 190.000đ,,,"CN, 23/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.9,4.8,4.9,4.9,4.8,4.8,4.9
Hoa Mai,4.5 (4365),Limousine 9 chỗ,11:00,• Văn phòng Quận 1,,12:55,• Văn phòng Hoa Mai Vũng Tàu,1h55m,200.000đ,,,"CN, 23/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.5,4.5,4.6,4.5,4.4,4.4,4.7
Hoa Mai,4.5 (4365),Limousine 9 chỗ,19:00,• Văn phòng Quận 1,,20:55,• Văn phòng Hoa Mai Vũng Tàu,1h55m,200.000đ,,,"CN, 23/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.5,4.5,4.6,4.5,4.4,4.4,4.7
Hoa Mai,4.5 (4365),Limousine 9 chỗ,12:30,• Văn phòng Quận 1,,14:25,• Văn phòng Hoa Mai Vũng Tàu,1h55m,200.000đ,,,"CN, 23/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.5,4.5,4.6,4.5,4.4,4.4,4.7
Bến Thành Travel,4.6 (612),Limousine 9 chỗ,10:00,• Văn phòng Sài Gòn,,12:00,• Văn phòng Vũng Tàu,2h,Từ 190.000đ,,,"CN, 23/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.7,4.7,4.7,4.5,4.6,4.5,4.8
Bến Thành Travel,4.6 (612),Limousine 9 chỗ,07:30,• Văn phòng Sân Bay,,10:10,• Văn phòng Vũng Tàu,2h40m,Từ 190.000đ,,,"CN, 23/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.7,4.7,4.7,4.5,4.6,4.5,4.8
Bến Thành Travel,4.6 (612),Limousine 9 chỗ,06:00,• Văn phòng Sài Gòn,,08:00,• Văn phòng Vũng Tàu,2h,Từ 190.000đ,,,"CN, 23/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.7,4.7,4.7,4.5,4.6,4.5,4.8
Huy Hoàng,4.4 (2772),Limousine 9 chỗ,17:30,• Văn phòng Quận 1,,19:50,• Văn phòng Vũng Tàu,2h20m,Từ 190.000đ,,,"CN, 23/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.5,4.4,4.5,4.4,4.4,4.3,4.7
Huy Hoàng,4.4 (2772),Limousine 9 chỗ,12:00,• Văn phòng Quận 1,,13:50,• Văn phòng Bà Rịa,1h50m,Từ 190.000đ,,,"CN, 23/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.5,4.4,4.5,4.4,4.4,4.3,4.7
Huy Hoàng,4.4 (2772),Limousine 9 chỗ,06:30,• Sân bay Tân Sơn Nhất - Ga quốc nội cột 14 (Ga T1),,09:15,• Văn phòng Vũng Tàu,2h45m,Từ 190.000đ,,,"CN, 23/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.5,4.4,4.5,4.4,4.4,4.3,4.7
Thanh Phong (Xuyên Mộc),5 (30),Ghế ngồi 16 chỗ,12:00,• Văn phòng Bình Thạnh,,15:30,• Xuyên Mộc,3h30m,140.000đ,119.000đ,-15%,"CN, 23/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,5.0,5.0,5.0,4.9,4.9,4.9,5.0
Thanh Phong (Xuyên Mộc),5 (30),Ghế ngồi 34 chỗ,05:45,• Văn phòng Bình Thạnh,,09:15,• Xuyên Mộc,3h30m,140.000đ,119.000đ,-15%,"CN, 23/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,5.0,5.0,5.0,4.9,4.9,4.9,5.0
Toàn Thắng - Vũng Tàu,4.7 (483),Limousine 9 chỗ,14:30,• Sân bay Tân Sơn Nhất,,17:30,• Vũng Tàu,3h,Từ 190.000đ,,,"CN, 23/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.6,4.6,4.6,4.6,4.6,4.5,4.9
Toàn Thắng - Vũng Tàu,4.7 (483),Limousine 9 chỗ,11:00,• Sân bay Tân Sơn Nhất,,14:00,• Vũng Tàu,3h,Từ 190.000đ,,,"CN, 23/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.6,4.6,4.6,4.6,4.6,4.5,4.9
Toàn Thắng - Vũng Tàu,4.7 (483),Limousine 9 chỗ,14:00,• Tân Bình,,16:45,• Vũng Tàu,2h45m,Từ 190.000đ,,,"CN, 23/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.6,4.6,4.6,4.6,4.6,4.5,4.9
Thanh Phong (Xuyên Mộc),5 (30),Ghế ngồi 34 chỗ,05:45,• Văn phòng Bình Thạnh,,08:30,• Coop Mart Bà Rịa,2h45m,140.000đ,119.000đ,-15%,"CN, 23/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,5.0,5.0,5.0,4.9,4.9,4.9,5.0
Thành Vinh (Vũng Tàu),4.3 (290),Limousine 9 chỗ,20:10,• VP Sài Gòn,,22:30,• VP Vũng Tàu,2h20m,Từ 190.000đ,,,"CN, 23/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.2,4.1,4.2,4.2,4.0,3.9,3.8
Thành Vinh (Vũng Tàu),4.3 (290),Limousine 9 chỗ,13:10,• VP Sài Gòn,,15:30,• VP Vũng Tàu,2h20m,Từ 190.000đ,,,"CN, 23/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.2,4.1,4.2,4.2,4.0,3.9,3.8
Thành Vinh (Vũng Tàu),4.3 (290),Limousine 9 chỗ,19:10,• VP Sài Gòn,,21:30,• VP Vũng Tàu,2h20m,Từ 190.000đ,,,"CN, 23/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.2,4.1,4.2,4.2,4.0,3.9,3.8
Xe Nhà Mình 72,4.9 (31),Xe điện 7 chỗ BYD,11:00,• Nội Thành TP.HCM,,15:00,• Vũng Tàu,4h,180.000đ,,,"CN, 23/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.9,5.0,5.0,4.9,4.9,5.0,4.9
Xe Nhà Mình 72,4.9 (31),Xe điện 7 chỗ BYD,15:00,• Nội Thành TP.HCM,,20:00,• Hồ Tràm - Láng Dài,5h,200.000đ,,,"CN, 23/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.9,5.0,5.0,4.9,4.9,5.0,4.9
Xe Nhà Mình 72,4.9 (31),Xe điện 7 chỗ BYD,09:00,• Sân bay Tân Sơn Nhất,,14:00,• Hồ Tràm - Láng Dài,5h,250.000đ,,,"CN, 23/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.9,5.0,5.0,4.9,4.9,5.0,4.9
Tuấn Hiệp,4 (1286),Limousine 22 phòng đôi,02:10,• Ngã 4 An Sương,,04:50,• Trung Tâm Thương Mại Bà Rịa,2h40m,Từ 350.000đ,,,"CN, 23/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.1,3.9,4.0,3.9,3.8,3.8,4.3
Tuấn Hiệp,4 (1286),Limousine 22 phòng đôi,02:10,• Ngã 4 An Sương,,04:20,• Mỹ Xuân QL 51,2h10m,Từ 350.000đ,,,"CN, 23/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.1,3.9,4.0,3.9,3.8,3.8,4.3
Ba Đời,4.1 (23),Ghế ngồi 16 chỗ,05:10,• An Sương,,07:40,• Bến xe Bà Rịa,2h30m,140.000đ,,,"CN, 23/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.3,4.1,4.3,4.3,4.0,4.2,3.5
Ba Đời,4.1 (23),Ghế ngồi 16 chỗ,04:50,• Củ Chi,,08:05,• Bến xe Vũng Tàu,3h15m,220.000đ,,,"CN, 23/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.3,4.1,4.3,4.3,4.0,4.2,3.5
Ba Đời,4.1 (23),Ghế ngồi 16 chỗ,04:50,• Củ Chi,,07:40,• Bến xe Bà Rịa,2h50m,220.000đ,,,"CN, 23/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.3,4.1,4.3,4.3,4.0,4.2,3.5
Vie Limousine,4.6 (4809),Limousine 9 chỗ,08:00,• Văn phòng Quận 1,,10:00,• Văn phòng Vũng Tàu,2h,Từ 190.000đ,,,"CN, 23/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.7,4.7,4.8,4.7,4.7,4.7,4.8
Anh Quốc Limousine,4.8 (3582),Limousine 9 chỗ,13:30,• Sân bay Tân Sơn Nhất,,16:00,• Văn phòng Vũng Tàu,2h30m,Từ 190.000đ,,,"CN, 23/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.9,4.8,4.9,4.9,4.8,4.8,4.9
Anh Quốc Limousine,4.8 (3582),Limousine 9 chỗ,07:00,• Sân bay Tân Sơn Nhất,,09:30,• Văn phòng Vũng Tàu,2h30m,Từ 190.000đ,,,"CN, 23/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.9,4.8,4.9,4.9,4.8,4.8,4.9
Vie Limousine,4.6 (4809),Limousine 9 chỗ,11:00,• Văn phòng Quận 1,,13:30,• Hồ Tràm,2h30m,Từ 320.000đ,,,"CN, 23/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.7,4.7,4.8,4.7,4.7,4.7,4.8
Vie Limousine,4.6 (4809),Limousine 9 chỗ,13:30,• Văn phòng Quận 1,,15:30,• Văn phòng Vũng Tàu,2h,Từ 190.000đ,,,"CN, 23/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.7,4.7,4.8,4.7,4.7,4.7,4.8
Anh Quốc Limousine,4.8 (3582),Limousine 9 chỗ,14:31,• Văn phòng Quận 1,,16:46,• Văn phòng Vũng Tàu,2h15m,180.000đ,Từ 170.000đ,-6%,"CN, 23/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.9,4.8,4.9,4.9,4.8,4.8,4.9
Hoa Mai,4.5 (4365),Ghế ngồi 10 chỗ,09:00,• Bến xe Miền Đông Mới,,11:50,• Văn phòng Hoa Mai Vũng Tàu,2h50m,150.000đ,,,"CN, 23/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.5,4.5,4.6,4.5,4.4,4.4,4.7
Hoa Mai,4.5 (4365),Limousine 9 chỗ,18:30,• Văn phòng Quận 1,,20:25,• Văn phòng Hoa Mai Vũng Tàu,1h55m,200.000đ,,,"CN, 23/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.5,4.5,4.6,4.5,4.4,4.4,4.7
Vie Limousine,4.6 (4809),Limousine 9 chỗ,12:30,• Văn phòng Quận 1,,14:30,• Văn phòng Vũng Tàu,2h,Từ 190.000đ,,,"CN, 23/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.7,4.7,4.8,4.7,4.7,4.7,4.8
Vie Limousine,4.6 (4809),Limousine 9 chỗ,06:30,• Văn phòng Quận 1,,08:30,• Văn phòng Vũng Tàu,2h,Từ 190.000đ,,,"CN, 23/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.7,4.7,4.8,4.7,4.7,4.7,4.8
Vie Limousine,4.6 (4809),Limousine 9 chỗ,13:00,• Văn phòng Quận 1,,15:00,• Văn phòng Vũng Tàu,2h,Từ 190.000đ,,,"CN, 23/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.7,4.7,4.8,4.7,4.7,4.7,4.8
Vie Limousine,4.6 (4809),Limousine 9 chỗ,11:30,• Văn phòng Quận 1,,13:30,• Văn phòng Vũng Tàu,2h,Từ 190.000đ,,,"CN, 23/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.7,4.7,4.8,4.7,4.7,4.7,4.8
Anh Quốc Limousine,4.8 (3582),Limousine 9 chỗ,07:31,• Văn phòng Quận 1,,09:26,• Văn phòng Bà Rịa,1h55m,180.000đ,Từ 170.000đ,-6%,"CN, 23/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.9,4.8,4.9,4.9,4.8,4.8,4.9
Anh Quốc Limousine,4.8 (3582),Limousine 9 chỗ,20:00,• Sân bay Tân Sơn Nhất,,22:30,• Văn phòng Vũng Tàu,2h30m,Từ 190.000đ,,,"CN, 23/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.9,4.8,4.9,4.9,4.8,4.8,4.9
Anh Quốc Limousine,4.8 (3582),Limousine 9 chỗ,19:00,• Sân bay Tân Sơn Nhất,,21:30,• Văn phòng Vũng Tàu,2h30m,Từ 190.000đ,,,"CN, 23/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.9,4.8,4.9,4.9,4.8,4.8,4.9
Vie Limousine,4.6 (4809),Limousine 9 chỗ,17:00,• Văn phòng Quận 1,,19:00,• Văn phòng Vũng Tàu,2h,Từ 190.000đ,,,"CN, 23/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.7,4.7,4.8,4.7,4.7,4.7,4.8
Vie Limousine,4.6 (4809),Limousine 9 chỗ,09:30,• Văn phòng Quận 1,,11:30,• Văn phòng Vũng Tàu,2h,Từ 190.000đ,,,"CN, 23/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.7,4.7,4.8,4.7,4.7,4.7,4.8
Anh Quốc Limousine,4.8 (3582),Limousine 9 chỗ,13:00,• Sân bay Tân Sơn Nhất,,14:50,• Văn phòng Bà Rịa,1h50m,Từ 190.000đ,,,"CN, 23/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.9,4.8,4.9,4.9,4.8,4.8,4.9
Anh Quốc Limousine,4.8 (3582),Limousine 9 chỗ,13:00,• Sân bay Tân Sơn Nhất,,15:30,• Văn phòng Vũng Tàu,2h30m,Từ 190.000đ,,,"CN, 23/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.9,4.8,4.9,4.9,4.8,4.8,4.9
Vie Limousine,4.6 (4809),Limousine 9 chỗ,20:00,• Văn phòng Quận 1,,22:00,• Văn phòng Vũng Tàu,2h,Từ 190.000đ,,,"CN, 23/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.7,4.7,4.8,4.7,4.7,4.7,4.8
Anh Quốc Limousine,4.8 (3582),Limousine 9 chỗ,15:00,• Sân bay Tân Sơn Nhất,,17:30,• Văn phòng Vũng Tàu,2h30m,Từ 190.000đ,,,"CN, 23/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.9,4.8,4.9,4.9,4.8,4.8,4.9
Anh Quốc Limousine,4.8 (3582),Limousine 9 chỗ,12:00,• Sân bay Tân Sơn Nhất,,14:30,• Văn phòng Vũng Tàu,2h30m,Từ 190.000đ,,,"CN, 23/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.9,4.8,4.9,4.9,4.8,4.8,4.9
Anh Quốc Limousine,4.8 (3582),Limousine 9 chỗ,16:31,• Văn phòng Quận 1,,18:46,• Văn phòng Vũng Tàu,2h15m,180.000đ,Từ 170.000đ,-6%,"CN, 23/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.9,4.8,4.9,4.9,4.8,4.8,4.9
Vie Limousine,4.6 (4809),Limousine 9 chỗ,14:30,• Văn phòng Quận 1,,16:30,• Văn phòng Vũng Tàu,2h,Từ 190.000đ,,,"CN, 23/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.7,4.7,4.8,4.7,4.7,4.7,4.8
Vie Limousine,4.6 (4809),Limousine 9 chỗ,05:00,• Văn phòng Quận 1,,07:00,• Văn phòng Vũng Tàu,2h,Từ 190.000đ,,,"CN, 23/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.7,4.7,4.8,4.7,4.7,4.7,4.8
Vie Limousine,4.6 (4809),Limousine 9 chỗ,12:20,• Văn Phòng Tân Bình,,15:00,• Văn phòng Vũng Tàu,2h40m,Từ 210.000đ,,,"CN, 23/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.7,4.7,4.8,4.7,4.7,4.7,4.8
Vie Limousine,4.6 (4809),Limousine 9 chỗ,19:00,• Văn phòng Quận 1,,21:00,• Văn phòng Vũng Tàu,2h,Từ 190.000đ,,,"CN, 23/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.7,4.7,4.8,4.7,4.7,4.7,4.8
Vie Limousine,4.6 (4809),Limousine 9 chỗ,15:00,• Văn phòng Quận 1,,17:00,• Văn phòng Vũng Tàu,2h,Từ 190.000đ,,,"CN, 23/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.7,4.7,4.8,4.7,4.7,4.7,4.8
Vie Limousine,4.6 (4809),Limousine 9 chỗ,14:00,• Văn phòng Quận 1,,16:00,• Văn phòng Vũng Tàu,2h,Từ 190.000đ,,,"CN, 23/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.7,4.7,4.8,4.7,4.7,4.7,4.8
Anh Quốc Limousine,4.8 (3582),Limousine 9 chỗ,11:00,• Sân bay Tân Sơn Nhất,,13:30,• Văn phòng Vũng Tàu,2h30m,Từ 190.000đ,,,"CN, 23/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.9,4.8,4.9,4.9,4.8,4.8,4.9
Vie Limousine,4.6 (4809),Limousine 9 chỗ,06:00,• Văn phòng Quận 1,,08:00,• Văn phòng Vũng Tàu,2h,Từ 190.000đ,,,"CN, 23/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.7,4.7,4.8,4.7,4.7,4.7,4.8
Anh Quốc Limousine,4.8 (3582),Limousine 9 chỗ,17:10,• Văn phòng Nguyễn Văn Trỗi,,18:50,• Văn phòng Bà Rịa,1h40m,Từ 190.000đ,,,"CN, 23/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.9,4.8,4.9,4.9,4.8,4.8,4.9
Anh Quốc Limousine,4.8 (3582),Limousine 9 chỗ,17:00,• Sân bay Tân Sơn Nhất,,19:30,• Văn phòng Vũng Tàu,2h30m,Từ 190.000đ,,,"CN, 23/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.9,4.8,4.9,4.9,4.8,4.8,4.9
Anh Quốc Limousine,4.8 (3582),Limousine 9 chỗ,06:01,• Văn phòng Quận 1,,08:16,• Văn phòng Vũng Tàu,2h15m,180.000đ,Từ 170.000đ,-6%,"CN, 23/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.9,4.8,4.9,4.9,4.8,4.8,4.9
Anh Quốc Limousine,4.8 (3582),Limousine 9 chỗ,10:00,• Sân bay Tân Sơn Nhất,,12:30,• Văn phòng Vũng Tàu,2h30m,Từ 190.000đ,,,"CN, 23/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.9,4.8,4.9,4.9,4.8,4.8,4.9
Vie Limousine,4.6 (4809),Limousine 9 chỗ,10:30,• Văn phòng Quận 1,,12:30,• Văn phòng Vũng Tàu,2h,Từ 190.000đ,,,"CN, 23/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.7,4.7,4.8,4.7,4.7,4.7,4.8
Vie Limousine,4.6 (4809),Limousine 9 chỗ,05:30,• Văn phòng Quận 1,,07:30,• Văn phòng Vũng Tàu,2h,Từ 190.000đ,,,"CN, 23/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.7,4.7,4.8,4.7,4.7,4.7,4.8
Anh Quốc Limousine,4.8 (3582),Limousine 9 chỗ,07:00,• Sân bay Tân Sơn Nhất,,08:50,• Văn phòng Bà Rịa,1h50m,Từ 190.000đ,,,"CN, 23/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.9,4.8,4.9,4.9,4.8,4.8,4.9
Anh Quốc Limousine,4.8 (3582),Limousine 9 chỗ,15:31,• Văn phòng Quận 1,,17:26,• Văn phòng Bà Rịa,1h55m,180.000đ,Từ 170.000đ,-6%,"CN, 23/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.9,4.8,4.9,4.9,4.8,4.8,4.9
Anh Quốc Limousine,4.8 (3582),Limousine 9 chỗ,18:00,• Sân bay Tân Sơn Nhất,,20:30,• Văn phòng Vũng Tàu,2h30m,Từ 190.000đ,,,"CN, 23/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.9,4.8,4.9,4.9,4.8,4.8,4.9
Anh Quốc Limousine,4.8 (3582),Limousine 9 chỗ,19:00,• Sân bay Tân Sơn Nhất,,21:10,• Ngã 3 Lò Vôi,2h10m,Từ 190.000đ,,,"CN, 23/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.9,4.8,4.9,4.9,4.8,4.8,4.9
Vie Limousine,4.6 (4809),Limousine 9 chỗ,08:30,• Văn phòng Quận 1,,10:30,• Văn phòng Vũng Tàu,2h,Từ 190.000đ,,,"CN, 23/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.7,4.7,4.8,4.7,4.7,4.7,4.8
Anh Quốc Limousine,4.8 (3582),Limousine 9 chỗ,08:10,• Văn phòng Nguyễn Văn Trỗi,,10:30,• Văn phòng Vũng Tàu,2h20m,Từ 190.000đ,,,"CN, 23/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.9,4.8,4.9,4.9,4.8,4.8,4.9
Anh Quốc Limousine,4.8 (3582),Limousine 9 chỗ,18:31,• Văn phòng Quận 1,,20:26,• Văn phòng Bà Rịa,1h55m,180.000đ,Từ 170.000đ,-6%,"CN, 23/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.9,4.8,4.9,4.9,4.8,4.8,4.9
Anh Quốc Limousine,4.8 (3582),Limousine 9 chỗ,21:10,• Văn phòng Nguyễn Văn Trỗi,,23:30,• Văn phòng Vũng Tàu,2h20m,Từ 190.000đ,,,"CN, 23/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.9,4.8,4.9,4.9,4.8,4.8,4.9
Vie Limousine,4.6 (4809),Limousine 9 chỗ,20:30,• Văn phòng Quận 1,,22:30,• Văn phòng Vũng Tàu,2h,Từ 190.000đ,,,"CN, 23/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.7,4.7,4.8,4.7,4.7,4.7,4.8
Vie Limousine,4.6 (4809),Limousine 9 chỗ,15:30,• Văn phòng Quận 1,,17:30,• Văn phòng Vũng Tàu,2h,Từ 190.000đ,,,"CN, 23/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.7,4.7,4.8,4.7,4.7,4.7,4.8
Vie Limousine,4.6 (4809),Limousine 9 chỗ,17:30,• Văn phòng Quận 1,,19:30,• Văn phòng Vũng Tàu,2h,Từ 190.000đ,,,"CN, 23/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.7,4.7,4.8,4.7,4.7,4.7,4.8
Anh Quốc Limousine,4.8 (3582),Limousine 9 chỗ,05:40,• Văn phòng Nguyễn Văn Trỗi,,07:20,• Văn phòng Bà Rịa,1h40m,Từ 190.000đ,,,"CN, 23/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.9,4.8,4.9,4.9,4.8,4.8,4.9
Anh Quốc Limousine,4.8 (3582),Limousine 9 chỗ,21:01,• Văn phòng Quận 1,,23:16,• Văn phòng Vũng Tàu,2h15m,180.000đ,Từ 170.000đ,-6%,"CN, 23/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.9,4.8,4.9,4.9,4.8,4.8,4.9
Anh Quốc Limousine,4.8 (3582),Limousine 9 chỗ,08:00,• Sân bay Tân Sơn Nhất,,10:30,• Văn phòng Vũng Tàu,2h30m,Từ 190.000đ,,,"CN, 23/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.9,4.8,4.9,4.9,4.8,4.8,4.9
Vie Limousine,4.6 (4809),Limousine 9 chỗ,13:45,• Văn phòng Quận 1,,15:45,• Văn phòng Vũng Tàu,2h,Từ 190.000đ,,,"CN, 23/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.7,4.7,4.8,4.7,4.7,4.7,4.8
Vie Limousine,4.6 (4809),Limousine 9 chỗ,06:20,• Văn Phòng Tân Bình,,09:00,• Văn phòng Vũng Tàu,2h40m,Từ 210.000đ,,,"CN, 23/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.7,4.7,4.8,4.7,4.7,4.7,4.8
Vie Limousine,4.6 (4809),Limousine 9 chỗ,21:00,• Văn phòng Quận 1,,23:00,• Văn phòng Vũng Tàu,2h,Từ 190.000đ,,,"CN, 23/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.7,4.7,4.8,4.7,4.7,4.7,4.8
Anh Quốc Limousine,4.8 (3582),Limousine 9 chỗ,21:30,• Sân bay Tân Sơn Nhất,,23:20,• Văn phòng Bà Rịa,1h50m,Từ 190.000đ,,,"CN, 23/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.9,4.8,4.9,4.9,4.8,4.8,4.9
Anh Quốc Limousine,4.8 (3582),Limousine 9 chỗ,07:00,• Sân bay Tân Sơn Nhất,,09:10,• Ngã 3 Lò Vôi,2h10m,Từ 190.000đ,,,"CN, 23/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.9,4.8,4.9,4.9,4.8,4.8,4.9
Anh Quốc Limousine,4.8 (3582),Limousine 9 chỗ,05:30,• Sân bay Tân Sơn Nhất,,08:00,• Văn phòng Vũng Tàu,2h30m,Từ 190.000đ,,,"CN, 23/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.9,4.8,4.9,4.9,4.8,4.8,4.9
Anh Quốc Limousine,4.8 (3582),Limousine 9 chỗ,17:00,• Sân bay Tân Sơn Nhất,,19:10,• Ngã 3 Lò Vôi,2h10m,Từ 190.000đ,,,"CN, 23/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.9,4.8,4.9,4.9,4.8,4.8,4.9
Anh Quốc Limousine,4.8 (3582),Limousine 9 chỗ,07:10,• Văn phòng Nguyễn Văn Trỗi,,09:30,• Văn phòng Vũng Tàu,2h20m,Từ 190.000đ,,,"CN, 23/11/2025",Sài Gòn,Bà Rịa-Vũng Tàu,4.9,4.8,4.9,4.9,4.8,4.8,4.9
